"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
669701,"Smith, Josh","L","L",31.40197032160144,27.54311078793954,22.11606128003251,-21.332422644277646,30.787552893611306,-0.6144174279901193
621493,"Ward, Taylor","R","R",31.366219100158304,25.6156126763916,18.826155547239235,-42.59436108310959,33.83226904494584,2.537432284519088
665489,"Guerrero Jr., Vladimir","R","R",27.0893730586017,29.42697867222464,27.12123366012023,-9.253357529533751,33.87837316552558,6.789000106923957
542303,"Ozuna, Marcell","R","R",33.95666824762306,25.959070782775783,33.78590122028704,-25.317854966432428,32.750971434738894,-1.1204540854613878
592663,"Realmuto, J.T.","R","R",30.919318040988525,27.534561838965857,26.156022401797635,-18.55137217481461,28.47953217934492,-2.43978586164363
683737,"Busch, Michael","L","L",31.460564358965637,26.20894555008893,31.37066774108476,0.09053198717028672,32.409094767087154,0.9485304081215027
671277,"García Jr., Luis","L","L",27.99169034229619,28.505146218791783,32.21463799073795,-10.278233063583041,33.38030084079515,5.388610498498913
665742,"Soto, Juan","L","L",25.34108918107023,30.27716449906039,42.17344747888573,-9.029849535574524,22.909878489970037,-2.4312106911001905
663728,"Raleigh, Cal","L","L",29.13919773049693,23.840218478303186,24.969905146688067,1.9097309270311644,34.60779807392588,5.625183872296212
687597,"Beck, Jordan","R","R",17.823006343812818,29.384598521648915,30.86029962059863,-3.367934505900913,27.71212359627008,9.88911725245725
547180,"Harper, Bryce","L","L",23.499504002960407,29.308224084788332,32.95403926110129,-16.93181690636242,33.389554308000506,9.95934158859422
664761,"Bohm, Alec","R","R",25.82057986039738,29.55251291850765,37.63497061910428,-8.507039125012579,26.26062556273105,0.4400457023336912
571448,"Arenado, Nolan","R","R",31.948595959286713,29.490878691417784,31.190517246373624,-3.9242398986868405,35.03758479024731,3.0754567994665685
694671,"Langford, Wyatt","R","R",28.370209057242274,27.66750975347833,29.29912064838388,-0.7311392558221166,31.592925813476167,3.2227167562338686
650402,"Torres, Gleyber","R","R",32.61558183127493,26.390859470589472,26.942905762682177,-33.47339643249626,30.587965937174324,-2.027615894100556
677800,"Abreu, Wilyer","L","L",29.635869801159995,26.44185854459851,31.733408575219258,-22.376141320837142,31.227083450024665,1.5912136488646595
665833,"Cruz, Oneil","L","L",27.18290368700833,26.73940637944209,40.849223273302854,-9.353823021349386,35.07816533359405,8.036984550214516
596146,"Kepler, Max","L","L",32.59182317516135,30.366180514392624,35.02767066461675,-24.56596536628535,31.87452704889427,-0.7172961262671045
669224,"Wells, Austin","L","L",30.896925969454085,23.582530926260084,26.84218358940843,-8.493615207148885,30.980519602755056,0.08359363330094283
606192,"Hernández, Teoscar","R","R",30.73984510552994,29.73713493075642,27.023112458255348,-7.973944178672516,31.17722212152999,0.6013479759853695
680757,"Kwan, Steven","L","L",22.12814205347994,22.76974992043175,8.163623093475088,-15.974407571106433,30.023852985427762,7.92512329616423
681351,"O'Hoppe, Logan","R","R",27.585122846286872,29.197892120484063,33.351868358500305,-6.250466066306468,33.65268358466195,6.067560738375043
656716,"McKinstry, Zach","L","L",27.631013551870087,26.528175125921095,31.801593602923926,-0.7384646899629072,26.55516974738815,-1.07584380448192
681082,"Stott, Bryson","L","L",26.033700426221436,23.6741369077698,37.999936571717264,-2.870881736734161,26.870952601737805,0.8372521755163902
680574,"McLain, Matt","R","R",27.766693355619367,26.73378431733353,28.158474218245782,-16.849355457305727,32.087159046724516,4.398546257039456
670770,"Friedl, TJ","L","L",32.53783028591172,24.704006378887744,29.28996422319695,-28.29656131400644,40.10500818183449,7.627831623592773
672386,"Kirk, Alejandro","R","R",21.590208865753663,31.52382009213903,28.728288939797253,4.332522849444587,30.97076099594051,9.380552130186793
672580,"Garcia, Maikel","R","R",30.686375573176438,26.038427380618586,34.13603379361577,2.838925856268906,33.72110552252996,-6.740012492297275
673357,"Robert Jr., Luis","R","R",31.464508247731978,26.515918358297647,32.38972417161183,-21.40108378559074,31.067862805846847,-0.4263490432571473
672820,"Sosa, Lenyn","R","R",30.230128679873847,27.931283147083906,30.775729987565285,-9.547785670506789,32.3826254721411,2.1716764610151955
805779,"Wilson, Jacob","R","R",28.492037822597855,26.012773597115803,28.963586964264294,-35.69706878056407,30.410383170674777,1.9183453480768478
686217,"Frelick, Sal","L","L",30.53670152363788,27.469809344570173,26.715760402645788,-10.920339805262552,28.032098653014632,-2.5046028706232057
686668,"Doyle, Brenton","R","R",24.222612045645107,28.69352901165133,41.6373102495641,-8.226495918671802,26.22175908585983,1.9991470402147051
605141,"Betts, Mookie","R","R",25.31799960099279,28.264129037137945,26.05901284645019,-15.193194943494081,33.47645130948,8.15845170848721
676475,"Burleson, Alec","L","L",33.81325018226142,23.37509907092457,19.046747939230325,-24.967947883186802,31.66760844139286,-2.1456417408686175
663647,"Hayes, Ke'Bryan","R","R",32.8812440105292,25.741830275918936,24.979503042624472,-15.906685505561631,34.544142686886275,1.6628986763571092
668804,"Reynolds, Bryan","L","L",25.631384551188887,26.703715836089156,44.12820303313618,-5.149640093555824,28.386255072041127,2.7548705208522364
665966,"Narváez, Carlos","R","R",24.558502929688853,29.086805481669174,26.295002945188806,-20.360576477701322,30.537534673759836,6.156118357143246
676391,"Clement, Ernie","R","R",22.680221098370314,28.33741966352109,32.23440883560358,-1.485398065872195,30.521278345861727,7.841057247491392
676572,"Wagaman, Eric","R","R",24.94308011545811,28.04994880569548,28.847778760425122,-2.6636384909591175,31.94906107999515,7.005980964537066
656811,"O'Hearn, Ryan","L","L",25.859671791857608,29.27370677388465,25.472021814846244,-6.841994402653092,27.361494766180957,1.4952103717103178
621043,"Correa, Carlos","R","R",25.534837320113713,28.336040769419807,36.562368246595845,-1.478303664028231,28.555053941353936,3.013898658438592
593428,"Bogaerts, Xander","R","R",18.323337609830332,29.084486820851833,28.967249850763793,-7.957330133711459,34.5166321734762,16.193294563645843
660821,"Sánchez, Jesús","L","L",26.103126803403303,28.76840438767915,34.39538411951302,-8.950999413287983,35.34862263059874,9.202491225687922
682663,"Ramírez, Agustín","R","R",29.0899460160048,30.34520736048991,37.83447113509112,-14.721938762285252,30.22982156724942,1.1398755512446073
672356,"Arias, Gabriel","R","R",29.133707160601276,35.317087194414505,26.053924610598756,-3.59319574342836,35.305648333564676,6.241211418560276
596019,"Lindor, Francisco","L","L",26.39272256321617,26.442435852224705,29.055544676837826,-6.2215763175775765,28.33662769079654,1.9439051275803507
573262,"Yastrzemski, Mike","L","L",28.51570248328904,24.9084078375888,23.640454465188444,-1.1667457546298365,29.63016344288299,1.196469572098568
666158,"Lux, Gavin","L","L",33.69623414712127,26.53056537190429,29.17351169096519,-8.411421288114733,32.390561373823886,-1.3056727732973599
665161,"Peña, Jeremy","R","R",30.047808963301968,26.160334487309985,33.6598957074553,-19.08847193046365,31.65494056616319,1.6071316028612301
663457,"Nootbaar, Lars","L","L",28.89469780262623,27.138726563286365,22.522415860765793,-20.618599595009908,35.85494239730074,6.960244594674457
672640,"Lopez, Otto","R","R",29.342343007490047,28.248717016660805,31.818208611885574,0.03991552654643331,30.64689023015192,1.2967575793604844
645277,"Albies, Ozzie","L","L",35.10579480061057,23.03169347644407,37.027556853134236,-39.255887643018895,36.9690586953135,1.863263894702861
673962,"Jung, Josh","R","R",24.4073823817367,25.32615801375635,25.75198861193106,-4.729778073121782,32.451021476530606,8.043639094793892
608369,"Seager, Corey","L","L",26.838401727442864,29.356495875199272,29.805818310569826,-23.853227779477173,32.46728410728622,5.711018369504181
687401,"Ortiz, Joey","R","R",31.58374552307296,28.06830372977661,30.28303689792597,-11.664461789403543,29.562700245721285,-2.021045277351689
545361,"Trout, Mike","R","R",30.223224459387485,25.850250232837038,28.625928574028542,-10.655019908447688,24.1023705347086,-6.120853924678855
681481,"Carpenter, Kerry","L","L",32.80431053438978,29.3690743604384,22.271765691796393,-14.598397146947677,25.11412399594115,-7.690186538448655
701538,"Merrill, Jackson","L","L",23.192106667411537,29.17361338908353,23.77471564706673,0.9430752180159085,26.689780480956802,3.4976738135452443
624585,"Soler, Jorge","R","R",28.607435115749922,29.0158164714922,38.11759299158474,-19.123946656298024,28.24125929845922,-0.366175817290717
656305,"Chapman, Matt","R","R",28.84450457398722,30.143606225667078,26.688244006276168,-12.043780679644325,27.574960728682985,-1.2695438453042343
624424,"Conforto, Michael","L","L",26.541163722997418,28.28871466464019,31.226774885003465,-4.379146989938434,28.278219754087882,1.7370560310904324
595879,"Báez, Javier","R","R",19.65744917188785,28.809047391081393,31.50658795041866,-10.487093423243,30.204914860446006,10.547465688558127
680718,"Barger, Addison","L","L",32.822208371207395,25.683163921034204,20.1355654455562,-53.39512635867571,32.45954379298942,-0.2767154030252357
665862,"Chisholm Jr., Jazz","L","L",29.585352290632915,26.0738939061196,31.010210041212762,-3.2720871135294805,30.4184607755813,0.8331084849483403
687363,"Scott II, Victor","L","L",23.43209733043066,24.12485354536941,19.50327996167364,-50.739352868216116,32.21037186837125,8.778274537940653
700932,"Manzardo, Kyle","L","L",22.463367419813757,31.627188482323174,35.963270204600775,-3.243356512695437,33.6054818032568,11.142114383443065
690993,"Keith, Colt","L","L",23.42684018100671,29.293394964608,31.9451826167299,-9.47287262243362,30.564249412197107,7.1374092311903965
666134,"Jones, Nolan","L","L",27.445081034593855,27.312610245761245,29.369608191245785,-5.728811990534863,32.962795883208344,5.604566169382341
669127,"Langeliers, Shea","R","R",26.797503659332815,29.654342074144985,35.745967812918686,-16.276255613667853,32.204559305824354,5.5047553008148284
656555,"Hoskins, Rhys","R","R",31.136960462127714,28.586708313922987,25.634013554420402,-6.453691118728576,32.601993727058115,1.4650332649303905
669394,"Burger, Jake","R","R",23.441570349716766,31.85116448102126,22.81406649409859,-2.5828138128803078,31.506969645520716,8.065399295803957
571970,"Muncy, Max","L","L",26.780495476557935,28.329951735140895,22.73116615084469,-2.3286412942147416,37.59874157043601,10.888785761937832
669257,"Smith, Will","R","R",32.626130561418286,28.96467057492748,16.651867762703773,-22.216191944079377,31.32279286545102,-1.303337695967251
643217,"Benintendi, Andrew","L","L",30.619598611844555,22.007817369129604,22.66532823799722,-24.718193715002155,35.90966157861577,5.291588449396656
669397,"Allen, Nick","R","R",26.94002745684411,27.16038794913497,28.821080240034746,-8.412319881653596,31.923253847319074,4.983226390474982
700250,"Rice, Ben","L","L",30.257502157297232,28.15834674000365,32.72302327975634,-28.997732380314645,28.50245288265677,-1.7550492746404576
810938,"Williamson, Ben","R","R",27.838094147644124,28.622774876311556,21.652917945571257,-1.2521002038208155,25.2562372043457,-2.5818569432984013
681393,"Norby, Connor","R","R",26.75086906073596,26.032319496209816,34.929991583361726,-7.324007808361303,31.94561057049419,5.132391841956817
677950,"Thomas, Alek","L","L",20.784263596473355,27.319385825470103,17.386462222073412,-26.617932232706107,32.88427712145799,12.10001352498459
664056,"Bader, Harrison","R","R",28.086973802246927,27.891212221894623,21.410584212755644,-10.85205778932678,33.35896418582325,5.318892869583266
650859,"Rengifo, Luis","L","L",18.925226409924555,26.77361629923293,29.50395300547197,-16.07606865582841,26.067137545058568,7.141911135133995
608070,"Ramírez, José","L","L",30.400092889326263,21.719047242690376,26.806275943444728,-13.298783461623392,32.68852226154676,2.2861945222459354
630105,"Cronenworth, Jake","L","L",33.38734969724309,27.847010256528794,27.018562843148118,4.787275709549431,31.27121768651788,-2.1161320107251917
668901,"Vientos, Mark","R","R",26.276859155272025,29.35322808431251,27.795999847745776,-6.097955864609475,27.14440907198685,0.8675499167147969
664023,"Happ, Ian","L","L",31.547998368168944,26.292510905315357,26.597382799729612,-5.482490918644746,34.345880299494944,2.797881931325957
643396,"Kiner-Falefa, Isiah","R","R",29.603126892653407,27.604620282500356,27.055513332884583,-28.02276819992503,29.042169285035335,-0.6496650067125742
624428,"Frazier, Adam","L","L",20.852439157600948,22.364595710381167,39.05278193065808,1.07843171957123,23.166852822371997,2.3144136647710596
663757,"Grisham, Trent","L","L",33.12039229561912,30.876536460333643,21.67550252410937,-16.626693351254843,23.894193203818062,-9.226199091801048
666310,"Naylor, Bo","L","L",27.22706664861063,31.543531947983272,28.93548878948971,-21.930784598564735,36.06039988517761,8.83333323656694
693307,"Dingler, Dillon","R","R",25.57574856363997,28.243434520524005,37.326919268789794,-10.974172012381578,28.21550301833497,2.639754454695023
683146,"Baty, Brett","L","L",30.28506953968173,30.054914373965676,26.036244853820396,-8.085384436725404,26.15490457571443,-4.130164963967307
686780,"Pagés, Pedro","R","R",28.136566378160744,28.769867106279342,25.910820817370034,-6.873175680518891,36.20417361080279,8.30970039207358
676694,"Meyers, Jake","R","R",30.84514140981526,30.696099016193095,31.836619121937645,-2.114477967308644,29.654543493005622,6.716963929004457
682829,"De La Cruz, Elly","L","L",28.874980147406873,30.355238169150287,29.844705288117215,-30.341328675591146,37.1796089728595,8.304628825452617
666160,"Moniak, Mickey","L","L",25.60287372572717,30.884203660775047,32.25039241246011,-10.126343756212455,28.925298340691725,3.322424614964536
621438,"Taylor, Tyrone","R","R",26.651742824613727,25.353730059990358,26.092712068407486,-16.816666781967676,31.06092546700385,4.409182642390157
